Provider_ID,Provider_Name,City,State,Zip_Code,PSI-10,PSI-11,PSI-12,PSI-13,PSI-14,PSI-15,PSI-3,PSI-6,PSI-8,PSI-9,PSI-90
230180,MIDMICHIGAN MEDICAL CENTER-CLARE,CLARE,MI,48617,1.309573,9.539736,3.679027,5.166550,0.834706,1.260812,0.316180,0.281417,0.123351,2.569623,1.012055
230193,MCLAREN LAPEER REGION,LAPEER,MI,48446,1.222319,6.339788,3.424482,6.419247,0.758749,1.142085,0.107531,0.247185,0.105105,2.583416,0.898197
230195,ST JOHN MACOMB-OAKLAND HOSPITAL-MACOMB CENTER,WARREN,MI,48093,0.894932,10.103877,2.882822,7.518814,0.614643,1.029379,0.203845,0.206908,0.104388,2.480480,1.028991
230197,GENESYS REGIONAL MEDICAL CENTER - HEALTH PARK,GRAND BLANC,MI,48439,1.453796,7.951418,4.794510,6.346630,0.584964,1.264874,0.431077,0.247799,0.095410,2.627790,1.104640
230207,MCLAREN OAKLAND,PONTIAC,MI,48342,1.262866,7.106201,3.935449,4.435452,0.807069,1.199582,0.106919,0.260967,0.107609,2.435096,0.852166
230208,SPARROW CARSON HOSPITAL,CARSON CITY,MI,48811,1.307031,6.916395,3.599146,5.066998,0.000000,1.276466,0.313075,0.283625,0.109551,2.576373,0.924828
230216,MCLAREN PORT HURON,PORT HURON,MI,48060,1.488824,3.206974,3.556377,5.138402,1.142705,1.013283,0.314561,0.225055,0.128284,2.264263,0.813094
230217,OAKLAWN HOSPITAL,MARSHALL,MI,49068,1.285822,6.815667,2.814732,5.060166,0.796454,1.431469,0.934261,0.270276,0.107203,3.171778,1.051421
230222,MIDMICHIGAN MEDICAL CENTER-MIDLAND,MIDLAND,MI,48670,1.483112,10.610966,3.201091,5.486783,1.031441,1.135175,0.163052,0.345996,0.125958,3.019355,1.023132
230227,MCLAREN MACOMB,MOUNT CLEMENS,MI,48043,0.891669,8.626429,3.918602,6.152466,0.657704,1.158263,0.044897,0.305116,0.111546,2.649673,0.950698
230230,EDWARD W SPARROW HOSPITAL,LANSING,MI,48912,0.630533,9.106546,5.422443,6.973773,0.521229,1.265444,0.410810,0.266500,0.116257,2.458388,1.148727
230236,METRO HEALTH HOSPITAL,WYOMING,MI,49519,1.431660,5.157258,3.372123,6.902273,1.688104,1.524196,1.137245,0.249908,0.104832,2.873866,1.184028
230239,CHIPPEWA COUNTY WAR MEMORIAL HOSPITAL,SAULT SAINTE MARIE,MI,49783,1.690232,5.839743,4.462883,5.549047,0.837949,1.262933,0.709464,0.273564,0.108485,2.531124,1.078722
230241,ST JOHN RIVER DISTRICT HOSPITAL,EAST CHINA,MI,48054,1.305595,7.373098,3.534698,5.118100,0.826247,1.263248,0.267528,0.279069,0.109073,2.567657,0.924446
230244,GARDEN CITY HOSPITAL,GARDEN CITY,MI,48135,1.238995,6.592334,2.914473,4.811981,0.776412,1.081807,0.149973,0.210659,0.113833,2.210101,0.801837
230254,ASCENSION CRITTENTON HOSPITAL,ROCHESTER,MI,48307,1.016859,7.139876,2.548995,7.775406,0.714257,1.040985,0.807450,0.421363,0.115327,2.628018,1.136264
230259,ST JOSEPH MERCY CHELSEA,CHELSEA,MI,48118,1.260289,7.355979,3.113630,4.393791,0.819604,1.223809,0.226330,0.273677,0.119289,3.168009,0.864262
230264,SOUTHEAST MICHIGAN SURGICAL HOSPITAL,WARREN,MI,48091,1.313443,7.637565,3.822094,5.196441,0.000000,0.000000,0.000000,0.287342,0.110471,2.592773,0.988125
230269,"BEAUMONT HOSPITAL, TROY",TROY,MI,48085,0.940252,3.140964,4.652934,3.473578,0.529045,0.872632,0.450439,0.195785,0.107155,2.059292,0.763975
230270,BEAUMONT HOSPITAL - TAYLOR,TAYLOR,MI,48180,1.706644,8.639111,3.981335,4.727087,0.806038,1.422209,0.105194,0.297774,0.105579,2.645064,0.953810
230273,DETROIT RECEIVING HOSPITAL & UNIV HEALTH CENTER,DETROIT,MI,48201,1.277429,10.431769,4.645997,6.087233,1.217962,1.068682,0.503589,0.340086,0.130802,2.347702,1.180420
230275,HEALTHSOURCE SAGINAW,SAGINAW,MI,48603,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.398341,0.286940,0.110452,0.000000,0.997613
230277,HURON VALLEY-SINAI HOSPITAL,COMMERCE TOWNSHIP,MI,48382,1.200498,9.697734,4.486596,5.253545,0.757226,1.330780,0.096594,0.276126,0.104044,2.860078,1.000452
230279,BRIGHTON HOSPITAL,BRIGHTON,MI,48116,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.402089,0.287140,0.000000,0.000000,0.998598
230297,KARMANOS CANCER CENTER,DETROIT,MI,48201,1.564462,16.168970,4.020409,6.320213,1.245744,1.785230,1.166212,0.270751,0.109712,2.807834,1.529168
230301,OAKLAND REGIONAL HOSPITAL,SOUTHFIELD,MI,48075,1.309928,7.385606,3.763519,5.140808,0.000000,0.000000,0.335538,0.285557,0.109844,2.588942,0.956925
230302,HENRY FORD WEST BLOOMFIELD HOSPITAL,WEST BLOOMFIELD,MI,48322,1.094956,6.933791,3.777404,6.206610,0.726615,1.246366,0.202037,0.224420,0.102066,2.647395,0.938625
230303,MUNSON HEALTHCARE MANISTEE HOSPITAL,MANISTEE,MI,49660,1.301105,6.779499,3.362481,4.893323,1.341868,1.189003,0.238794,0.277536,0.108533,2.533522,0.882646
231300,PAUL OLIVER MEMORIAL HOSPITAL,FRANKFORT,MI,49635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
231301,KALKASKA MEMORIAL HEALTH CENTER,KALKASKA,MI,49646,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
231303,SCHOOLCRAFT MEMORIAL HOSPITAL,MANISTIQUE,MI,49854,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
231304,HELEN NEWBERRY JOY HOSPITAL,NEWBERRY,MI,49868,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
231305,SAINT MARY'S STANDISH COMMUNITY HOSPITAL,STANDISH,MI,48658,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
231306,MACKINAC STRAITS HOSPITAL AND HEALTH CENTER,SAINT IGNACE,MI,49781,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
231307,BARAGA COUNTY MEMORIAL HOSPITAL,L' ANSE,MI,49946,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
231308,MUNISING MEMORIAL HOSPITAL,MUNISING,MI,49862,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
231309,"ASPIRUS ONTONAGON HOSPITAL, INC",ONTONAGON,MI,49953,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
231310,SCHEURER HOSPITAL,PIGEON,MI,48755,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
231311,DECKERVILLE COMMUNITY HOSPITAL,DECKERVILLE,MI,48427,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
231312,SHERIDAN COMMUNITY HOSPITAL,SHERIDAN,MI,48884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
231313,HARBOR BEACH COMMUNITY HOSPITAL,HARBOR BEACH,MI,48441,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
231314,MCKENZIE HEALTH SYSTEM,SANDUSKY,MI,48471,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
231315,ASCENSION BORGESS LEE HOSPITAL,DOWAGIAC,MI,49047,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
231316,HILLS & DALES GENERAL HOSPITAL,CASS CITY,MI,48726,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
231317,SPECTRUM HEALTH KELSEY HOSPITAL,LAKEVIEW,MI,48850,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
231318,"ASPIRUS IRON RIVER HOSPITAL & CLINICS, INC",IRON RIVER,MI,49935,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
231319,ASPIRUS KEWEENAW HOSPITAL,LAURIUM,MI,49913,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
231320,MERCY HEALTH LAKESHORE CAMPUS,SHELBY,MI,49455,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
231321,BELL HOSPITAL,ISHPEMING,MI,49849,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
231322,MUNSON HEALTHCARE CHARLEVOIX HOSPITAL,CHARLEVOIX,MI,49720,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
231323,SPECTRUM HEALTH REED CITY HOSPITAL,REED CITY,MI,49677,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
231324,EATON RAPIDS MEDICAL CENTER,EATON RAPIDS,MI,48827,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
231325,MIDMICHIGAN MEDICAL CENTER-GLADWIN,GLADWIN,MI,48624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
231326,SPARROW CLINTON HOSPITAL,SAINT JOHNS,MI,48879,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
231327,HAYES GREEN BEACH MEMORIAL HOSPITAL,CHARLOTTE,MI,48813,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
231328,ALLEGAN GENERAL HOSPITAL,ALLEGAN,MI,49010,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
231329,MCLAREN CARO REGION,CARO,MI,48723,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
231330,MARLETTE REGIONAL HOSPITAL,MARLETTE,MI,48453,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
231331,SPARROW IONIA HOSPITAL,IONIA,MI,48846,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
231332,BRONSON LAKEVIEW HOSPITAL,PAW PAW,MI,49079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
231333,ASPIRUS IRONWOOD HOSPITAL,IRONWOOD,MI,49938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
231334,PROMEDICA HERRICK HOSPITAL,TECUMSEH,MI,49286,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
231337,ST FRANCIS HOSPITAL,ESCANABA,MI,49829,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
231338,SPECTRUM HEALTH GERBER MEMORIAL,FREMONT,MI,49412,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
233300,CHILDREN'S HOSPITAL OF MICHIGAN,DETROIT,MI,48201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
240001,NORTH MEMORIAL MEDICAL CENTER,ROBBINSDALE,MN,55422,2.604186,12.153989,3.430552,6.300087,1.142445,2.237676,0.942999,0.252911,0.103070,4.371102,1.420015
240002,ESSENTIA HEALTH ST MARY'S MEDICAL CENTER,DULUTH,MN,55805,0.825206,4.311527,2.574163,3.823891,0.593797,0.898908,0.146966,0.208048,0.139305,2.332075,0.643386
240004,HENNEPIN COUNTY MEDICAL CENTER 1,MINNEAPOLIS,MN,55415,1.117777,8.403077,5.068651,6.958093,1.663538,1.497702,0.332401,0.234616,0.117967,3.365152,1.147754
240006,OLMSTED MEDICAL CENTER,ROCHESTER,MN,55904,1.306688,7.034557,3.637896,5.084829,0.000000,0.000000,0.379518,0.285228,0.109823,2.573065,0.948242
240010,MAYO CLINIC HOSPITAL ROCHESTER,ROCHESTER,MN,55902,1.279735,5.801791,3.603677,5.466914,2.703129,1.350400,0.248281,0.192830,0.098704,3.416529,0.914576
240014,NORTHFIELD HOSPITAL,NORTHFIELD,MN,55057,1.302441,8.879087,5.829580,5.008257,0.000000,1.273904,0.356788,0.283911,0.109872,2.578234,1.097939
240018,MAYO CLINIC HEALTH SYSTEM - RED WING,RED WING,MN,55066,1.296269,6.475486,3.466395,4.948642,0.839548,1.257612,0.326141,0.284168,0.109277,2.551163,0.901410
240019,ESSENTIA HEALTH DULUTH,DULUTH,MN,55805,1.266447,6.007488,3.525800,5.517715,0.000000,1.276002,0.753723,0.281526,0.123117,2.732988,1.030374
240020,CAMBRIDGE MEDICAL CENTER,CAMBRIDGE,MN,55008,1.309199,7.209294,4.210916,5.117985,0.000000,1.527022,0.297706,0.280925,0.109437,2.564965,0.968090
240022,SANFORD WORTHINGTON MEDICAL CENTER,WORTHINGTON,MN,56187,1.306116,9.313328,4.282216,5.134734,0.000000,1.276770,0.323999,0.282627,0.109742,2.587207,1.033982
240030,DOUGLAS COUNTY HOSPITAL,ALEXANDRIA,MN,56308,1.283134,8.636644,3.037781,4.613774,0.822857,1.244127,0.250738,0.273874,0.108664,2.749536,0.908651
240036,ST CLOUD HOSPITAL,SAINT CLOUD,MN,56303,1.717131,6.903090,2.641349,3.420184,0.577518,1.024902,0.118695,0.409230,0.098614,3.302900,0.791046
240038,UNITED HOSPITAL,SAINT PAUL,MN,55102,0.789252,4.813196,5.154443,3.590070,1.022582,1.145316,0.301858,0.234499,0.102182,2.972303,0.829396
240040,UNIVERSITY MEDICAL CENTER-MESABI/ MESABA CLINICS,HIBBING,MN,55746,1.310433,7.601647,3.700146,5.150801,0.847803,1.275130,0.294635,0.280885,0.109679,2.570866,0.948854
240043,MAYO CLINIC HEALTH SYSTEM - ALBERT LEA AND AUSTIN,ALBERT LEA,MN,56007,1.283267,5.890197,3.808560,4.789346,0.826048,1.234053,0.215013,0.273667,0.107869,2.792212,0.865470
240044,WINONA HEALTH SERVICES,WINONA,MN,55987,1.290725,6.788300,3.563038,5.022188,0.837257,1.499760,0.829787,0.277080,0.122671,2.790403,1.057856
240047,ST LUKES HOSPITAL,DULUTH,MN,55805,1.006600,12.487691,5.919450,6.031610,0.711005,1.940256,0.082966,0.284170,0.116488,2.482314,1.188116
240050,FAIRVIEW LAKES MEDICAL CENTER,WYOMING,MN,55092,1.307912,7.088696,3.533421,5.079278,0.000000,1.279548,0.289960,0.281426,0.109523,2.565095,0.921063
240052,LAKE REGION HEALTHCARE CORPORATION,FERGUS FALLS,MN,56537,1.260738,10.348553,3.368185,4.646177,0.822239,1.240243,0.274619,0.280369,0.109205,2.758928,0.982090
240053,PARK NICOLLET METHODIST HOSPITAL,SAINT LOUIS PARK,MN,55426,1.230954,7.682934,2.310198,8.386606,0.697308,1.778232,0.352354,0.217327,0.101043,2.547808,1.054616
240056,RIDGEVIEW MEDICAL CENTER,WACONIA,MN,55387,1.233191,6.941118,3.534631,5.171170,0.809360,1.660457,1.107696,0.271882,0.107631,2.473941,1.131662
240057,ABBOTT NORTHWESTERN HOSPITAL,MINNEAPOLIS,MN,55407,1.967654,5.324358,3.875382,7.015790,2.264928,1.098504,0.255002,0.285902,0.096329,2.075463,1.011111
240059,REGINA HOSPITAL,HASTINGS,MN,55033,1.308705,7.151992,3.658251,5.120592,0.000000,1.276475,0.346129,0.284170,0.109889,2.579986,0.945872
240063,ST JOSEPH'S HOSPITAL,SAINT PAUL,MN,55102,2.222959,24.164760,3.527441,5.159205,0.774432,1.130526,0.686075,0.268427,0.104108,3.453836,1.584606
240064,GRAND ITASCA CLINIC AND HOSPITAL,GRAND RAPIDS,MN,55744,1.308497,7.256161,3.641236,5.117248,0.839852,1.269475,0.293922,0.280633,0.109792,2.569951,0.933686
240066,LAKEVIEW MEMORIAL HOSPITAL,STILLWATER,MN,55082,1.264097,6.534258,4.373955,7.142206,0.827264,1.247932,0.254737,0.277778,0.107782,2.466940,1.031736
240069,OWATONNA HOSPITAL,OWATONNA,MN,55060,1.305546,7.113946,4.171683,5.085022,0.000000,1.526405,0.313128,0.281964,0.109683,2.577865,0.965933
240071,DISTRICT ONE HOSPITAL,FARIBAULT,MN,55021,0.000000,0.000000,3.788312,0.000000,0.000000,1.277528,0.342046,0.283851,0.110008,2.594302,0.972935
240075,ESSENTIA HEALTH ST JOSEPH'S MEDICAL CENTER,BRAINERD,MN,56401,1.265915,8.564440,4.686746,6.001028,0.803924,1.678669,0.180928,0.264898,0.107518,2.460236,1.041420
240076,BUFFALO HOSPITAL,BUFFALO,MN,55313,1.307594,7.044514,3.588190,5.037553,0.000000,1.270229,0.314618,0.282262,0.109732,2.822779,0.930702
240078,FAIRVIEW SOUTHDALE HOSPITAL,EDINA,MN,55435,0.965360,3.177681,2.349661,5.145780,0.710194,1.037560,0.228755,0.219825,0.102331,2.383503,0.695924
240080,"UNIVERSITY OF MINNESOTA  MEDICAL CENTER, FAIRVIEW",MINNEAPOLIS,MN,55454,0.797716,5.637017,4.425629,5.294267,1.278893,1.199872,0.124968,0.212001,0.101573,2.276544,0.846873
240084,ESSENTIA HEALTH VIRGINIA,VIRGINIA,MN,55792,1.300358,6.714787,4.197646,6.557278,0.825866,1.510113,0.323262,0.330705,0.109755,2.824086,1.040710
240088,CARRIS HEALTH LLC,WILLMAR,MN,56201,1.266809,11.026493,3.406133,5.330420,1.319661,1.436907,0.253178,0.278680,0.109090,2.498924,1.038488
240093,MAYO CLINIC HEALTH SYSTEM - MANKATO,MANKATO,MN,56001,1.026109,3.675582,4.628921,4.140955,1.263476,1.126434,0.101873,0.335095,0.119214,2.287414,0.768778
240100,SANFORD BEMIDJI MEDICAL CENTER,BEMIDJI,MN,56601,1.540921,9.389340,4.341141,4.630128,1.275891,1.177184,1.800361,0.308016,0.106884,2.772708,1.410739
240101,ESSENTIA HEALTH ST MARYS - DETROIT LAKES,DETROIT LAKES,MN,56501,1.300884,6.932556,3.576652,5.042340,0.000000,1.270738,0.316402,0.282192,0.109459,2.566246,0.922922
240104,ST FRANCIS REGIONAL MEDICAL CENTER,SHAKOPEE,MN,55379,1.287987,6.080831,3.308885,4.883247,0.818169,1.229044,0.240897,0.321444,0.108692,2.493656,0.860423
240106,REGIONS HOSPITAL,SAINT PAUL,MN,55101,1.346830,4.596053,2.829140,4.528747,0.622666,1.926522,0.342225,0.396186,0.101497,2.722604,0.837153
240115,MERCY HOSPITAL,COON RAPIDS,MN,55433,1.745584,2.797649,2.833049,4.323397,0.692533,1.217992,0.223402,0.257362,0.102738,2.501356,0.724257
240141,FAIRVIEW NORTHLAND REGIONAL HOSPITAL,PRINCETON,MN,55371,1.306461,7.160408,3.642846,5.100746,0.000000,1.274399,0.322332,0.283445,0.123782,2.830530,0.944080
240166,MAYO CLINIC HEALTH SYSTEM - FAIRMONT,FAIRMONT,MN,56031,1.309038,7.225957,3.628314,5.102813,0.000000,1.269676,0.299517,0.281507,0.109573,2.576348,0.933211
240187,HUTCHINSON HEALTH,HUTCHINSON,MN,55350,1.291465,6.904396,4.723196,5.025886,0.000000,1.266048,0.318539,0.283901,0.109531,2.559447,0.982322
240196,PHILLIPS EYE INSTITUTE,MINNEAPOLIS,MN,55404,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.996992
240206,RED LAKE HOSPITAL A,REDLAKE,MN,56671,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.402951,0.286713,0.110467,0.000000,0.998751
240207,FAIRVIEW RIDGES HOSPITAL,BURNSVILLE,MN,55337,1.248386,4.059749,2.995144,6.245950,0.791853,1.173651,0.131178,0.259011,0.106096,2.818311,0.816816
240210,HEALTHEAST ST JOHN'S HOSPITAL,MAPLEWOOD,MN,55109,1.896469,34.750644,3.756828,5.995457,0.710900,1.680744,0.623649,0.255541,0.105879,3.392626,1.923626
240213,HEALTHEAST WOODWINDS HOSPITAL,WOODBURY,MN,55125,1.261275,15.867212,3.627220,5.173263,0.827111,1.248004,0.205866,0.275783,0.106524,2.454502,1.158608
240214,MAPLE GROVE HOSPITAL,MAPLE GROVE,MN,55369,1.284074,10.599196,3.180136,4.687350,0.828489,1.238825,0.269684,0.277188,0.122316,2.724657,0.983222
241300,MAHNOMEN HEALTH CENTER,MAHNOMEN,MN,56557,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241301,LAKEWOOD HEALTH CENTER,BAUDETTE,MN,56623,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241302,SANFORD WESTBROOK MEDICAL CENTER,WESTBROOK,MN,56183,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241303,SANFORD TRACY MEDICAL CENTER,TRACY,MN,56175,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241304,SANFORD MEDICAL CENTER WHEATON,WHEATON,MN,56296,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241305,RIVERWOOD HEALTHCARE CENTER,AITKIN,MN,56431,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241306,RENVILLE COUNTY HOSPITAL AND CLINICS,OLIVIA,MN,56277,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241308,LAKE VIEW MEMORIAL HOSPITAL,TWO HARBORS,MN,55616,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241309,ESSENTIA HEALTH SANDSTONE,SANDSTONE,MN,55072,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241311,RIDGEVIEW SIBLEY MEDICAL CENTER,ARLINGTON,MN,55307,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241312,COOK HOSPITAL,COOK,MN,55723,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241313,ESSENTIA HEALTH ADA,ADA,MN,56510,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241314,JOHNSON MEMORIAL HOSPITAL,DAWSON,MN,56232,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241315,SANFORD JACKSON MEDICAL CENTER,JACKSON,MN,56143,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241316,BIGFORK VALLEY HOSPITAL,BIGFORK,MN,56628,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241317,NORTH SHORE HEALTH,GRAND MARAIS,MN,55604,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241318,ELY BLOOMENSON COMMUNITY HOSPITAL,ELY,MN,55731,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241319,MURRAY COUNTY MEMORIAL HOSPITAL,SLAYTON,MN,56172,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241320,RIVERVIEW HOSPITAL,CROOKSTON,MN,56716,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241321,ESSENTIA HEALTH HOLY TRINITY HOSPITAL,GRACEVILLE,MN,56240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241322,RAINY LAKE MEDICAL CENTER,INTERNATIONAL FALLS,MN,56649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241323,MADELIA COMMUNITY HOSPITAL,MADELIA,MN,56062,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241325,CHIPPEWA COUNTY HOSPITAL,MONTEVIDEO,MN,56265,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241326,CENTRACARE HEALTH SYSTEM - LONG PRAIRIE,LONG PRAIRIE,MN,56347,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241327,SLEEPY EYE MUNICIPAL HOSPITAL,SLEEPY EYE,MN,56085,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241328,SANFORD BAGLEY MEDICAL CENTER,BAGLEY,MN,56621,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241329,LAKEWOOD HEALTH SYSTEM,STAPLES,MN,56479,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241330,CENTRACARE HEALTH SYSTEM - MELROSE HOSPITAL,MELROSE,MN,56352,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241332,WINDOM AREA HOSPITAL,WINDOM,MN,56101,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241333,MAYO CLINIC HEALTH SYSTEM - ST JAMES,ST JAMES,MN,56081,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241334,RIVER'S EDGE HOSPITAL & CLINIC,ST PETER,MN,56082,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241335,ST ELIZABETH MEDICAL CENTER,WABASHA,MN,55981,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241336,KITTSON MEMORIAL HOSPITAL,HALLOCK,MN,56728,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
241337,NORTH VALLEY HEALTH CENTER,WARREN,MN,56762,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
